Unnamed: 0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,stiffness_value
7783,10.32212137,1.757406137,1.000183571,1.644460349,-0.428262387,0.952056543,-0.012537101,0.289641607,-0.489151969,-0.305205202,0.032570777,0.35348158,-0.074062563,0.088160295,0.109565144,29.15193485
8711,9.437785653,1.741381672,0.42698737,-0.519185234,-0.367378267,-0.32607361,-0.518947611,-0.943733308,0.751085619,0.468310042,-0.19104514,0.137809773,0.359484583,-0.063918387,0.070995272,29.14524693
8628,6.045696105,1.943294183,0.468709066,-1.560595262,-0.522281904,-0.877863246,0.307573338,-0.421626882,0.194725244,0.233206203,-0.343233925,0.074834414,0.336447521,-0.166678802,-0.035167351,29.14378616
2805,-0.782679339,-0.774030338,0.602350544,1.171777595,0.314955693,-0.580957675,0.198798334,0.119480068,-0.194772791,0.124544125,0.254129264,-0.220033291,0.175956683,0.04463089,-0.002418943,29.13405776
4987,10.16846873,-0.785947039,1.093246367,0.546291267,0.069682911,-0.590448445,-0.224758252,-0.100700314,0.028004143,0.276879075,-0.108395016,-0.177070657,-0.482176056,0.03350528,-0.202451365,29.12077169
8381,21.67663763,1.163019647,1.118001205,-0.548552791,-0.875449745,-0.371185147,-0.198092254,-0.70296298,0.537292819,0.18295757,-0.24105237,0.187894535,0.3545322,-0.256285784,0.120408117,29.11720896
3115,4.414189117,-1.075425229,0.486251965,-0.660929026,0.351393239,0.423703632,0.003820318,-0.171023615,0.108930737,0.102182719,0.015951927,-0.134092278,-0.143570352,-0.173998395,0.170589782,29.11336538
1653,-19.09143123,-0.560642825,-1.501155226,0.359586516,-0.595689356,0.104128661,0.002817206,0.049421583,0.211315727,0.301109695,-0.308292963,-0.037444905,0.117393567,-0.111112714,0.020960434,29.1081529
7487,12.63859793,0.979966189,1.418352775,-0.415679643,-0.630795214,-0.016818585,-0.359513371,-0.116717266,0.086388617,0.28468896,-0.027021461,-0.24781357,-0.173774839,0.047925679,-0.088432559,29.0786746
7488,13.77497025,1.240043835,1.502878406,-0.062981899,-0.767563885,0.241407151,0.52805558,0.340182733,-0.192295905,-0.172180486,-0.167318658,-0.177776418,-0.321366315,0.010508483,-0.221026906,29.07296402
237,-9.673472242,-1.559444695,0.150612553,0.26738164,-0.07319574,-0.228092867,-0.045588624,-0.28165457,-0.000876844,-0.443246035,-0.033652394,-0.071577857,0.163091346,0.193488573,-0.053472814,29.07066415
8221,12.32712516,1.807712588,0.944725907,0.37508276,-0.633592082,0.247560573,-0.136637081,-0.501543979,0.649164243,0.323501134,-0.09911294,0.029868832,0.054629724,0.025733667,-0.035385856,29.05039286
8225,16.06297125,1.441985624,1.120320059,0.776023185,-0.635530615,0.590019826,0.027202628,-0.392586856,-0.322643431,0.131726327,-0.053884947,0.157156136,0.030226442,0.018642145,-0.027862155,29.04778464
818,-16.69290493,-1.0846876,-0.463900955,0.113012754,-0.43798512,0.048300936,0.34855673,-0.231283077,0.103031238,-0.116438414,0.252452689,-0.115763053,0.065041984,0.010770552,-0.095244868,29.04398217
2809,1.274004502,-0.722903355,0.494752561,1.11842625,0.410862853,-0.695007446,0.146460582,0.222183627,-0.235160193,0.079444657,0.076674104,-0.10140577,0.148149697,0.031791703,-0.024324441,29.03737507
3537,-7.219968753,1.004382365,-0.782282414,1.126077584,0.405642814,0.100315614,-0.115032217,-0.140807166,-0.412737607,0.303067641,0.110412262,-0.391402232,0.181147297,-0.152532494,0.036287583,29.0153824
7776,0.564712603,1.970059264,1.017413055,2.373569785,-0.123204663,0.850248474,-0.454010182,0.472957633,0.171055919,0.17666728,0.197729106,0.301057078,0.055157334,0.084158299,-0.027139337,29.01370707
4311,2.191282402,-0.860857729,0.513865965,-1.609145382,0.54284608,0.537507018,0.061002623,0.240414822,-0.083675692,0.399666524,0.293504976,0.160168998,0.285213612,-0.0860146,-0.073002863,28.99901365
1218,-9.86835292,-1.484082929,0.090350964,-0.461142911,-0.029241975,0.324185688,0.05608588,-0.35237595,0.126461194,-0.078792219,0.318075786,0.440522451,0.002704358,-0.240156174,-0.210371702,28.99324931
4583,-6.849705601,1.356264607,-1.710944905,-0.336711434,0.641981997,-0.385546812,-0.195960914,-0.198761193,0.283520673,0.149661585,0.008420754,0.060043673,-0.188460586,-0.016119046,-0.066916295,28.98744044
3709,1.098071731,-0.847377857,0.401126397,-1.329730683,0.609648382,0.599577578,0.021909153,0.130324743,-0.213719403,0.411906409,0.319902745,-0.019122243,0.042706198,0.076449674,-0.003446838,28.97806343
7940,14.37952139,-0.399357971,1.226099958,-1.805377818,0.097014211,0.483517603,-0.01386079,0.683494637,-0.17874104,0.089001545,-0.445581497,-0.025670958,0.300172501,-0.027607437,-0.044954437,28.95613707
6781,6.838582285,1.93838771,0.351796471,-2.049076187,-0.420299455,-0.857275071,0.010052251,0.230423347,0.732349126,-0.157456173,-0.094038092,0.093465804,0.321490847,-0.214537933,-0.062358998,28.94676092
3251,-1.992522932,0.513293509,0.183172285,-0.374417922,-0.078030513,-0.19451065,-0.054105164,0.182837307,0.37978867,-0.196594195,0.491692151,-0.571629885,-0.205534952,-0.044862325,0.048076784,28.94226603
1816,-11.79597397,-1.469979235,0.012472166,-0.643574335,-0.0903185,0.281760381,0.089419433,-0.246305668,0.145428929,-0.054386758,0.485250364,0.572107619,-0.013346526,-0.160059616,-0.122285853,28.94062822
8844,1.078118071,1.676471559,-0.912969591,-0.021960015,0.49940124,-0.198494334,0.913540331,-0.125030214,0.639926534,-0.140867893,-0.318288581,0.470753574,-0.008738715,0.247688779,0.024194007,28.92066306
8205,5.85644409,1.589823318,0.099842934,0.093080845,0.021729453,0.149118162,-0.042773354,-0.649803678,-1.506403631,0.171272972,-0.070887685,0.106668525,-0.075811851,0.163887592,0.032140974,28.88801455
3544,-5.354716933,1.106739827,-0.709449533,1.61519283,0.47373357,0.454607266,0.238177851,0.513722258,-0.06935802,-0.285449507,0.176613179,-0.611685855,0.3296255,-0.417753876,-0.107643438,28.87703914
5808,4.18197471,1.455589773,0.659748349,1.11187732,-0.16865566,0.255944353,0.048633436,-0.227655689,0.641897376,0.295221392,0.180508523,-0.158619961,0.186439401,-0.081801257,-0.001517388,28.86054194
5585,8.261582553,0.91220683,1.284099561,-0.075924063,-0.461622493,0.057028759,-0.273065444,-0.070209496,0.041243423,0.359064204,0.259487793,-0.539386876,-0.261939553,0.028442693,-0.21729035,28.83917852
2526,10.39560749,-1.584792545,0.635704093,-0.016783836,0.236561544,0.034307905,0.071885499,-0.235846593,-0.020208427,-0.303507744,-0.218583035,-0.058678248,-0.280825699,-0.123693385,0.128779308,28.82265122
4518,-5.281562104,1.59690198,-1.749855914,-0.661142294,0.6516571,-0.677563023,0.324524013,0.078405452,1.67134453,-0.049778318,-0.074299129,0.22439735,0.033977749,0.040339059,0.092211939,28.81689703
6035,8.09417962,-0.5687302,0.761928105,-1.369223435,0.443727931,0.594811748,0.098989187,0.209722013,-0.110128606,0.451789674,-0.142786473,-0.085350277,0.160398788,0.098722965,-0.005093677,28.80031416
8437,10.92112069,-0.874697838,1.115325453,-2.00180378,0.783399176,1.01429297,-0.01912779,0.512521309,0.073905175,1.10458751,-0.333383908,-0.135045224,0.678009974,0.387113093,-0.32722755,28.79857439
7290,13.97350169,-0.642702558,1.324143206,0.871217424,-0.060870762,-0.313740213,-0.043967142,0.342714347,-0.037580617,-0.003242129,-0.157106025,0.053231816,-0.59264814,0.007239781,-0.193262538,28.77552533
7245,20.30226305,-1.655137069,0.860245071,0.011556768,0.252778273,0.08231208,-0.053249159,-0.252477478,0.119192622,0.034542291,-0.473257473,0.006572481,-0.388818059,-0.073779003,0.263657697,28.76881893
5136,9.215249548,-0.76470192,1.183489645,1.397133814,0.328431811,-0.958433914,-0.015687512,0.331789946,-0.092205123,0.560180336,0.045813656,0.242276894,-0.080725886,0.009771737,0.026361428,28.76719745
8483,10.08095184,1.688302546,0.845496935,-2.183475388,-0.671720748,-0.695097161,-0.05962378,0.386530796,-0.760839312,-0.41589935,0.000538607,0.151001055,0.215759063,-0.105640159,0.091226351,28.75801199
964,-17.75956991,-0.968219718,-0.62683999,0.370012405,-0.5288975,0.086190719,0.143093602,-0.085103625,-0.091146904,-0.126792244,-0.023878334,-0.213089906,0.245556277,0.025647236,0.010308923,28.72587644
3627,-0.585097044,-0.566001007,0.119518105,-0.990504166,0.571246903,0.470316438,0.204146778,0.085151518,-0.038951678,0.158767483,0.197913588,0.053911526,-0.016967661,-0.006240366,0.132225789,28.71943523
6633,6.691711767,-0.666298613,0.69626397,-1.844600672,0.777946016,0.725370773,0.261000464,0.616382359,0.406806603,0.666702701,-0.062225828,-0.011215287,0.480188368,0.288901592,-0.175096161,28.718212
1411,-18.84450817,-1.107180889,-0.728392957,-0.196795831,-0.556664252,0.043981487,-0.008237013,-0.187935844,-0.009692092,-0.014064496,0.265355613,0.185323224,-0.095400544,0.038909338,-0.194358444,28.70501791
5077,11.42105199,-1.0434025,1.088519262,0.704214219,0.183769374,-0.650652473,-0.130419428,0.137759676,0.057000359,0.187240762,-0.081330348,-0.183311153,-0.441427729,-0.011014602,-0.112750513,28.70198173
7390,14.32472094,-0.678142937,1.546141732,1.854124659,0.253370233,-0.984339549,-0.115158804,0.779652441,-0.110689646,0.606539906,0.133031465,0.517495517,-0.054923726,-0.013306328,0.146237173,28.69389444
3259,1.916188251,0.734730598,0.211254549,0.326101369,0.041535022,0.091122429,-0.439121642,-0.21971409,0.228710962,0.265110842,0.334528865,-0.534874611,-0.254162711,0.055804081,-0.063211986,28.6857205
6539,-3.092701243,1.831149367,-0.966287351,0.989178945,0.707957276,0.489524163,0.157704403,0.066115362,-0.607355114,-0.353420443,-0.191013732,0.196295056,-0.060866866,0.084869023,-0.066260773,28.66708459
7579,14.21502393,0.992261769,1.565741987,0.040734887,-0.721259356,0.140658509,-0.103289776,-0.026245153,0.116068806,0.253229837,-0.14705231,-0.468059791,-0.407397974,-0.00867047,-0.152660744,28.64875324
5437,10.8728202,-0.581104534,0.933383741,-0.955527197,0.167418886,0.416356196,-0.005850218,0.164027542,-0.171135686,0.051292687,-0.247277154,-0.293868463,-0.238266969,0.053285141,0.171521022,28.64327486
3033,5.055030473,-1.220847428,0.655937772,-0.741193209,0.329773435,0.42834528,0.04542011,-0.27477844,0.092703952,0.22725643,0.214328585,-0.124364736,-0.08762643,-0.107700303,0.201924142,28.6407272
6717,5.831711707,-0.738499252,0.853083797,-1.908671179,0.7066066,0.766691417,0.074237171,0.511332475,0.065462681,0.727537776,-0.047207918,-0.045375007,0.405353371,0.178862876,-0.159735712,28.63301179
7869,11.13607652,1.605432121,1.065930177,2.102909311,-0.289770269,0.782902881,0.749085838,-0.116160167,0.128379519,0.446386357,0.061535273,0.448227852,0.197229925,0.155778134,0.117416726,28.63119817
822,-15.28609044,-0.975531198,-0.492610506,-0.012376508,-0.449821618,-0.018270062,-0.041058233,-0.137850961,0.241760854,-0.269490465,0.23846299,-0.235153234,0.123535408,-0.060363458,-0.059504185,28.60876537
3542,-5.197125236,1.263206702,-0.600247121,1.705949809,0.341124573,0.508193725,0.352476759,-0.361845991,0.225917588,0.489425172,0.220002813,-0.464705751,0.512985479,-0.2136704,-0.030988156,28.60243304
6540,-2.086232086,1.833571368,-1.26390238,0.509669989,0.754633312,0.067151555,0.133129097,-0.053367031,0.387794253,-0.198114317,-0.424796992,0.27800864,0.020559693,0.063502072,-0.142167337,28.60013277
2958,1.255444718,-0.486071227,0.676867575,1.585825036,0.365817111,-0.519035367,0.011400302,0.45944461,-0.125612461,0.170188389,0.126791414,0.015341978,0.231851577,0.016988953,0.084182257,28.59670389
4433,-9.572682836,0.901393896,-1.222289033,-1.030619757,0.377726174,-0.370723204,0.017274743,-0.025216929,0.172082787,0.264248542,0.645707601,-0.064467088,-0.259160121,0.264606097,0.211238045,28.57846951
967,-16.81282636,-0.716975993,-0.724734132,0.31422531,-0.420783771,0.0593654,0.153555058,-0.151573302,-0.048583765,-0.107964732,0.019614459,-0.211006754,0.242547128,0.07964081,-0.014039167,28.5523398
7634,9.063481649,1.573419928,1.227546741,1.635485787,-0.370998651,0.742227192,-0.326300321,0.443016887,0.269760317,-0.040771454,0.138456597,0.126859923,-0.2670281,0.162317634,-0.15204691,28.54999758
2009,-19.45948905,-0.708153521,-1.102769923,-0.392445418,-0.339256161,-0.059427363,0.17050446,-0.103985995,-0.180983145,0.088747647,0.172759651,0.38390783,-0.191914633,0.105843752,-0.179016417,28.5428222
316,-11.72564622,-1.431116289,0.049242854,0.493775032,-0.071980541,-0.253175285,-0.064641533,-0.213878776,-0.012413274,-0.38807563,-0.096719248,-0.193194795,0.419666173,0.258405968,-0.003016123,28.52355204
7013,7.502456037,1.590338152,-0.287309761,-0.730386331,-0.064894821,-0.405438981,-0.084485215,-0.272247101,0.097114896,0.043586016,0.187185981,-0.018546405,-0.053107628,0.106800097,0.223868558,28.5132087
2581,3.09985292,-0.934520612,0.596347917,0.588169381,0.272381613,-0.477498886,-0.119793822,0.127015051,-0.038561572,-0.167373984,0.157928094,-0.242551298,-0.17852283,0.002015211,-0.018069901,28.5079368
961,-18.86302887,-1.064937415,-0.824739336,0.3131627,-0.522508321,0.070619461,0.043150157,-0.105663783,0.051778743,-0.096430399,0.015572549,-0.263188644,0.234650639,-0.020539702,0.013484323,28.49672063
8568,9.626482574,1.569257946,0.941718276,-2.41034873,-0.626919602,-0.85216748,0.230001669,0.053208147,0.384415208,0.234004275,-0.073350976,-0.07142694,0.379856315,-0.12978404,0.0461543,28.49291832
4374,-1.193741024,1.230794939,-0.748771481,-1.072492833,0.190950491,-0.374536121,-0.018309959,0.08416794,-0.302214113,-0.147968273,0.415818402,-0.01358437,-0.148844988,0.123698183,0.160251008,28.48770044
1415,-17.25846446,-0.749596292,-0.802625735,-0.309711021,-0.430911345,-0.007416168,-0.002593954,-0.089523193,-0.238669319,-0.079653143,0.253968047,0.194417431,-0.17131136,0.033283061,-0.160704404,28.48510465
466,-11.62370664,-1.364527575,0.067080385,0.646722377,-0.033020808,-0.294047773,0.128967653,-0.210530176,-0.082586512,-0.311358978,-0.123841888,-0.244410565,0.626298551,0.250649767,0.034904333,28.46965389
6634,7.105436495,-0.552486689,0.704710092,-1.880295296,0.611528023,0.601712593,-0.077179424,0.517862866,-0.261723413,0.437367391,-0.09223628,0.073055848,0.371798711,0.152618817,-0.117317061,28.46297857
7716,8.341055278,1.467636249,1.202222306,1.145550731,-0.46060051,0.532223198,-0.174006722,0.16844336,0.033655929,0.025420999,0.044074133,-0.119449069,-0.33998818,0.140363616,-0.101707108,28.45622017
4310,1.977943661,-0.766451262,0.436347337,-1.550755763,0.610213159,0.695581047,-0.176846372,0.562188844,0.191674862,0.245486675,0.287424545,0.270678906,0.294243768,-0.02261492,0.009834451,28.4441293
384,-10.99419359,-1.433619725,0.024506773,0.490907994,-0.03578953,-0.321089645,-0.042285103,-0.204768656,0.018682317,-0.323432455,-0.134076517,-0.148572474,0.368526748,0.252497903,-0.021637543,28.42207216
4720,-12.99533612,1.367308399,-2.856663597,0.280670802,1.146208294,-0.142716487,0.622673933,0.31580182,-0.202595316,-0.042369694,-0.404940872,0.056390715,-0.270695708,0.034279077,-0.049356267,28.39221232
8131,7.383207428,2.002770292,0.8187936,0.50508468,-0.470327403,0.522032282,-0.397936173,0.123587313,0.299044912,-0.268939627,0.076432333,0.17862427,0.092787471,0.003524023,0.06273607,28.38969393
5528,12.25802753,-0.810523378,0.972267406,-0.899442408,0.187602376,0.466742124,0.134522102,0.101871643,0.153139268,0.147033358,-0.235479779,-0.255628242,-0.212012961,0.006229622,0.099339774,28.36799693
8069,10.6422264,1.542156934,1.140735553,-0.427781884,-0.634521967,0.346193143,0.367669935,0.620337925,-0.091741238,-0.519626444,-0.100254136,0.113127378,-0.147071408,0.081935712,-0.02152036,28.36204462
6038,12.4083136,-0.539668506,0.932170129,-1.410394966,0.340562933,0.606685855,-0.178044658,0.099560984,-0.062986972,0.523828601,-0.199036677,-0.096936665,0.209691122,0.084885078,-0.03479033,28.36020956
6259,4.349526382,1.530006082,0.609679148,-1.424681014,-0.388100154,-0.331963376,-0.123718081,0.512422479,-0.289289646,-0.546485403,0.069015947,-0.158746108,-0.087454844,0.009101188,-0.045483195,28.3501784
8559,6.976730392,1.699564479,0.538189503,-1.917257008,-0.28190562,-0.56761673,0.218715395,0.203571625,-0.755490995,-0.173989568,-0.398859581,0.246638383,0.335394963,-0.124697286,-0.117736497,28.34542577
8362,9.45697634,1.710736954,0.390872351,1.220362912,-0.166364954,0.904182935,-0.386879036,0.283837646,-0.113930206,-0.626874638,-0.095357316,0.393655336,-0.022423928,0.051269308,-0.046955949,28.33646749
3630,2.256409896,-0.637460917,0.158039694,-1.247866486,0.527105302,0.348047827,0.082988921,0.147914121,-0.066217751,0.108186188,0.297240217,0.127324369,-0.019484331,-0.060198182,0.154825155,28.33099994
6724,11.60197596,-0.48472208,0.923481583,-2.005235473,0.301403485,0.379421943,0.127092852,0.688104228,0.364891746,0.179273763,-0.17928479,0.185917474,0.563954103,-0.085757574,-0.008430983,28.32422239
7118,-9.853532402,1.255611884,-1.499164187,0.619823489,1.090690386,0.365114392,-1.712008662,0.070715997,-0.005584511,-0.761834138,-0.327592861,0.248117737,-0.135001257,0.004368694,-0.192732112,28.29585869
27,-1.738008568,-1.739254053,0.32752549,-0.053789604,0.091187265,0.02115316,0.036532379,-0.521855419,0.01100065,-0.466748336,-0.156536707,0.155658871,-0.04736131,-0.047068721,0.032595031,28.29366724
5436,9.336143708,-0.70611435,0.792766331,-0.910800141,0.33464606,0.477560709,-0.162806875,0.059409167,0.016471538,0.163861331,-0.248575769,-0.183967817,-0.133080113,-0.055940122,0.134535462,28.29290597
5222,9.233447239,-0.227993843,1.07710394,1.484434369,0.200374169,-0.455881872,-0.105234027,0.318920383,-0.066464918,0.283817154,0.085923502,0.215960114,-0.084484372,0.018489897,0.008925197,28.28489357
6718,7.106599003,-0.143845861,0.824625476,-2.163567685,0.264463349,0.218279442,0.087113867,0.379630415,-0.685149404,0.288965989,0.025934221,-0.015848473,0.314539201,-0.020467651,0.023063672,28.28263588
2811,2.403067998,-0.831759692,0.387986143,0.990932791,0.478737943,-0.726177264,0.09726072,0.245167371,0.065700567,0.040022228,0.067235141,-0.168985415,-0.015283553,0.121452386,-0.118614307,28.2668324
5810,5.634777454,1.373604147,0.591731914,0.36115366,-0.269758423,0.111335613,0.16214336,0.170010688,-0.142173782,-0.278402442,0.15522462,-0.07716429,-0.052623348,0.011165267,0.09705531,28.26312779
906,-18.29324312,-0.865105132,-0.797676054,0.337593344,-0.419418374,0.085371346,-0.096623953,0.052065273,0.278086705,-0.294127924,-0.046180613,-0.13991328,0.212139945,0.030566692,-0.026489764,28.25491769
3986,-7.508310705,1.314334744,-1.506169024,-0.076987917,0.607237016,-0.216311695,-0.224678861,-0.150724596,-0.158679893,0.018976803,0.246944518,-0.281071368,-0.082103124,-0.026755254,-0.050387678,28.21485431
6475,1.840855175,1.796308189,-0.532003934,0.792073592,0.329974369,0.348416321,1.147378938,0.336639366,-0.072581795,-0.466815642,-0.108184453,0.112293763,-0.009045205,-0.066633928,-0.132470699,28.19764492
3248,-3.348418784,0.546154003,-0.211737051,0.092090954,0.173347179,-0.071413891,0.735308034,-0.120205085,0.311099568,0.104133435,0.50171785,-0.58186251,-0.077820038,-0.001691647,0.01622696,28.1930176
1283,-11.33316457,-1.373703735,-0.075819033,-0.51236162,-0.111864305,0.257573299,-0.014177726,-0.264159579,-0.024799488,-0.096885527,0.310486231,0.410090454,-0.0788791,-0.195073983,-0.143042507,28.19126306
4936,16.96967057,-1.646336132,0.699889057,-0.137536098,0.271118714,-0.077134897,0.041270844,-0.184988454,-0.092385889,-0.208894853,-0.405402195,0.029460171,-0.396913993,-0.131826221,0.16785763,28.18883013
2731,3.395785243,-0.529487407,0.727904911,1.361011243,0.219892095,-0.343424476,0.129779404,0.173881799,0.009941621,0.070242035,0.103260575,-0.137315149,0.174349683,0.046412422,-0.002501476,28.17837198
1555,-20.31080012,-0.763128367,-1.586119298,0.199546787,-0.496955112,0.064745687,0.240124507,0.097944868,-0.226331747,0.209346523,-0.116703436,-0.064409305,-0.069974928,-0.141169997,-0.010823846,28.16058592
3545,-2.645655667,1.101091909,-0.768510455,1.277831923,0.399546597,0.463113398,-0.949311169,0.233910734,-0.330801966,-0.271601013,0.111716754,-0.361957573,0.208890888,-0.181568193,-0.089415996,28.12963314
1413,-18.32290534,-0.955347233,-0.868305983,-0.157941307,-0.499756289,0.079158547,-0.259108257,-0.131900571,-0.013218485,0.030402009,0.420381189,0.053178451,-0.163216709,0.120849898,0.015164387,28.11790795
240,-8.377727209,-1.475910688,0.079020578,0.213896439,-0.029186592,-0.225347516,-0.009870396,-0.350065189,-0.066193747,-0.333931367,-0.048161898,-0.055646022,0.05449171,0.170229554,-0.062751315,28.11544896
2528,11.71920052,-1.689831086,0.559870784,-0.022670011,0.283158995,0.002942503,-0.05106536,-0.269409647,0.025033355,-0.306757295,-0.254848993,-0.01960098,-0.349156205,-0.098164242,0.19731491,28.10856364
2527,10.98142318,-1.613415238,0.632820931,-0.091225559,0.228987205,0.05544814,-0.026700542,-0.35308278,0.037067782,-0.223541757,-0.225914252,-0.102067325,-0.314672907,-0.083101417,0.198643531,28.08710439
760,-15.99956285,-1.001282328,-0.513022093,-0.059418444,-0.370772771,0.001559317,0.137233034,-0.165989851,0.197029632,-0.216260061,0.180794869,-0.043749902,-0.01199592,0.100758512,-0.089888184,28.07742096
7727,13.4596953,1.555991931,1.524899818,1.41614741,-0.676333297,0.620601923,-0.259951366,0.072367759,-0.108570206,0.266823515,0.14506942,0.019103123,-0.068310492,0.03372882,0.154165526,28.06015145
689,-8.861620776,-1.481141573,0.105356271,-0.285273589,-0.011536216,0.221055927,-0.013357574,-0.386212788,0.080576126,-0.307149172,0.1476782,0.273868992,-0.086045921,-0.167962564,-0.073266363,28.04736495
1217,-10.79982928,-1.469714502,-0.030145741,-0.486834648,-0.010304094,0.278236424,0.072944608,-0.378050401,-0.064932409,-0.084202004,0.397290336,0.465028972,-0.08108877,-0.084997645,-0.027941722,28.04228963
3321,-5.716582236,1.033477893,-0.391881567,1.066576007,0.186238704,0.311680968,-0.054630467,0.090409128,-0.480533938,0.013782033,0.38005461,-0.368497299,-0.027576119,0.005969808,0.042164175,28.0211507
2810,2.039355457,-0.695370329,0.495383947,1.006602882,0.386321201,-0.704335344,-0.203178335,0.051532573,0.217265283,0.103000837,0.057305762,-0.188556894,0.272170491,-0.01029443,-0.020842088,28.00735955
385,-10.55450216,-1.422619455,-0.007146847,0.487130102,-0.028170602,-0.372520889,0.107161531,-0.214690403,-0.109183927,-0.249799747,-0.128142168,-0.157856,0.383447577,0.214661182,-0.021494898,27.97941127
6546,0.253844778,1.874199035,-0.236294715,1.151460392,0.206656102,0.593181145,-0.030847626,-0.318640732,0.641316998,0.042084795,-0.055532014,0.130636094,0.17430708,0.069048241,-0.030649657,27.94430915
238,-9.452546567,-1.47191509,0.110455474,0.296588617,-0.019921892,-0.237163484,0.122291158,-0.300081063,-0.019313824,-0.383854923,-0.061271102,-0.088156048,0.162819353,0.152318884,-0.089785323,27.9340999
6413,8.427773501,1.944467766,0.085339326,-0.16037724,-0.172531402,-0.085759161,0.109142953,-0.225357393,0.259127884,-0.086567326,-0.082855762,0.116028808,0.107240791,-0.016116394,0.048440268,27.92708349
4307,0.884102667,-0.197723831,0.462657799,-1.702772738,0.186551181,0.084453985,0.119620108,0.168248222,0.334858134,0.193077032,0.30995422,0.226952071,0.314608442,-0.162286519,0.180190541,27.89684029
691,-8.065167202,-1.464902255,0.15294631,-0.325916778,0.017237361,0.218777464,0.014023372,-0.400383198,0.084167135,-0.268448612,0.119088197,0.250549861,-0.07102046,-0.13963382,-0.015347909,27.89450302
7340,14.52244063,-0.73698672,1.270610841,1.360026752,0.201170754,-0.840459929,-0.049500677,0.139809967,0.18099346,0.690217547,-0.00746845,0.277048531,-0.186041228,0.000636118,-0.060033656,27.88885955
7578,13.95132103,1.011694582,1.558917635,0.502474576,-0.626166828,0.464068713,0.283987326,-0.25681011,0.070570714,0.521192738,-0.127675454,-0.322195776,-0.423043816,0.294933316,-0.158592363,27.84570905
6262,4.559628432,1.383275029,0.617103424,-1.256810726,-0.38227789,-0.30393936,0.123113225,0.186564553,0.051099887,-0.115099439,0.281255411,-0.345894745,-0.231090693,0.106273413,-0.040112292,27.8321419
7942,16.92375314,-0.796465978,1.155009982,-1.566570384,0.421189396,0.788982729,-0.123660075,0.390906491,-0.023548135,0.608082836,-0.416668221,-0.181223444,0.318528423,0.237657494,-0.164743338,27.80816072
7442,16.64714384,-0.853476031,1.104262353,-1.074367345,0.237683402,0.536819229,0.038927642,0.036843285,-0.06846029,0.435537188,-0.490836585,-0.296331964,-0.0833618,0.060084543,-0.003972746,27.80734534
104,-2.011938102,-1.73693552,0.284581385,-0.061379423,0.089614605,0.066187287,0.060668184,-0.487034298,0.040861628,-0.466229211,-0.161679637,0.173321746,-0.085485425,-0.064656808,0.023134823,27.79146129
2153,-20.81991364,-0.647886371,-1.276470251,-0.204818086,-0.508082869,-0.099468335,-0.050548629,0.053769276,-0.12606387,-0.013959649,-0.122723217,0.211846647,-0.032599281,0.028813808,-0.024760333,27.78992666
3117,5.529014358,-0.804965477,0.495112891,-0.840376394,0.281479094,0.363585437,0.104431615,0.172461203,-0.075146695,-0.220664746,-0.026234275,-0.144223765,-0.226308581,-0.120888289,0.15785508,27.78511848
3773,-4.425226853,0.887318055,-0.263619616,-0.780032908,-0.028603941,-0.078606063,0.052109584,0.15898742,-0.123981105,-0.065328838,0.699975959,-0.418252926,-0.156113204,0.091248802,0.027679652,27.78166754
1284,-11.05002977,-1.409662683,0.028541218,-0.629536486,0.017438369,0.296788462,0.03218027,-0.296508883,-0.123019975,-0.033170728,0.403188534,0.410685273,-0.055480677,-0.062494381,-0.057480666,27.7531256
3546,-2.889253281,1.085435089,-0.480017781,1.272902398,0.233516484,0.236051989,-0.1782443,0.182019611,0.03791465,-0.026626872,0.068135525,-0.475729918,0.442169283,-0.334835213,-0.005667736,27.7205366
6468,-4.334922324,1.875270978,-0.832525203,0.90835601,0.605755617,0.425173076,-0.770780237,0.088347247,0.754539374,-0.335034435,-0.163339854,0.259216855,0.001528722,0.155471854,-0.026154325,27.70771049
3989,-6.232688127,1.030390891,-1.731252,0.24509806,0.609176774,-0.056392859,0.077566296,-0.258030179,0.009562815,0.310914795,0.393375593,-0.396181689,-0.10290345,0.02497815,0.046266665,27.70488481
531,-12.19862735,-1.301688065,-0.072522088,0.627598214,-0.049904804,-0.255452336,-0.062044551,-0.22070452,-0.130399584,-0.275862028,-0.146541817,-0.20712572,0.55942429,0.276872359,0.008518097,27.70449505
5811,4.69246,1.397748083,0.972421415,1.129917045,-0.340327061,0.470545915,-0.003516368,0.351685429,0.01595012,-0.215335911,0.195316986,-0.211700404,-0.187608502,-0.084475333,-0.070732864,27.69932776
7391,16.16032651,-0.396138859,1.543538618,1.884531942,0.032110492,-0.478594532,0.010119059,0.403938801,-0.032969134,0.560502848,0.116085409,0.495640886,-0.062323745,0.060206796,0.029408677,27.69755137
2961,2.532321625,-0.578821341,0.581535148,1.438265731,0.398368732,-0.637031997,0.154865731,0.267565904,-0.391036078,0.193804827,0.15955954,-0.095797565,0.43195103,-0.020027342,0.041660163,27.69657286
2878,0.147021541,-0.389608182,0.360699859,1.550305056,0.478547277,-0.473331718,0.166312413,0.344572238,-0.211852957,0.124447984,0.05684538,-0.033336397,0.338581992,-0.003591381,-0.017000715,27.69082967
